,video_id,comment,polarity,sentiment
158,i5UkjhqY4io,Amazing video! I knew a lot of this already but I did learn some new things. He always does a fantastic job of being evenhanded when reporting on any subject and this one is a very difficult subject to tackle. Kudos!,0.043560606060606084,positive
159,i5UkjhqY4io,Always nice to see a new AH episode popping up. I am amazing by the sheer amount of content you guys are able to produce. Keep up the great work AH and team.,0.43939393939393945,positive
160,i5UkjhqY4io,Very brave of you guys to actually cover this topic!!,0.5,positive
161,HXe9iZQpJ1M,"It is kind of ironic (but not really) that it is one of the holiest cities in the world, but there is much aggression and violence there.",0.22500000000000003,positive
162,HXe9iZQpJ1M,"""Violence is not new in the Holy City."" *Such irony.*",-0.03409090909090909,negative
163,HXe9iZQpJ1M,I love how Christian Palestinians are completely absent from this narrative which has simply been reduced to Jews vs Muslims....,0.15,positive
164,HXe9iZQpJ1M,"Israel: Jerusalem is mine!
Palestine: No it's mine!
Britain: *Pretentiously eating popcorn*",-0.3,negative
165,HXe9iZQpJ1M,"Really good job in making a relatively detailed video that's still very neutral. It's still going to be controversial by nature, but unbiased coverage is what we need.",0.4625,positive
166,HXe9iZQpJ1M,This is a good time to come back to this.,0.35,positive
167,HXe9iZQpJ1M,"I see a lot of people calling anyone who values Jerusalem idiot here in the comments. I might not be religious, but if the city I grew up in and learned culture from was being torn apart by two different groups with exclusionary ideologies, I would be upset as well. It's not just about it being a holy place, it's also about it being a place of culture and belonging. There's nothing productive about belittling their struggles because your values are removed from theirs.",-0.26666666666666666,negative
168,HXe9iZQpJ1M,"*Wishful Thinking*
It would be great if Jerusalem was like the Vatican. If it was just an independent city state which allowed anyone to come and worship.",0.4,positive
169,lv1SpwwJEW8,"Never ask a woman her age
A man his salary
And the British to draw borders",0.0,neutral
170,lv1SpwwJEW8,Its funny how this story is told differently by each media house depending in what they want to show,0.125,positive
171,lv1SpwwJEW8,"for anyone interested, there's a book called ""The 100 Years' War on Palestine"" by Rashid Khalidi which delves deep into the complex history of the Israeli-Palestinian conflict from the late 19th century to the present day and breaks down the political, social, and cultural developments that have shaped the conflict such as the Balfour Declaration, the Nakba (Palestinian exodus in 1948), and the Oslo Accords",-0.037222222222222226,negative
172,lv1SpwwJEW8,I just can’t believe all the horrible things that were happening in the world as I sat in school learning “history”,-1.0,negative
173,lv1SpwwJEW8,"For a massively in-depth, granular understanding of the conflict I'd strongly recommend Darryl Cooper's ""Fear & Loathing in the New Jerusalem"". It's universally considered even-handed/fair and gives very specific details about every event at the root of the animosity. Be warned though, it's very long.",0.0841161616161616,positive
174,lv1SpwwJEW8,"Whew. ""If this didn't happen, then something else would've happened because the status quo was unsustainable."" It's the first time I've truly understood that sentiment. Curious if a 2 state solution will ever be possible.  Just so sad🙏🏾",0.049999999999999996,positive
175,lv1SpwwJEW8,Take a shot whenever you hear “British occupation” in a history video. You’ll never be sober.,0.05,positive
176,rpJ9ICMxA-I,"“Nothing in the world is more dangerous than sincere ignorance and conscientious stupidity” Martin Luther King Jr (A Proper Sense of Priorities speech delivered Feb 6, 1968)",-0.039999999999999994,negative
177,rpJ9ICMxA-I,"Looks like the whole thing was designed for division and conflict, and it succeeded spectacularly.",0.4,positive
178,rpJ9ICMxA-I,"Two sides who will forever struggle for a solution.  Each side has a story of suffering and need to coexist.  Life is short, compromise please!",0.0,neutral
179,rpJ9ICMxA-I,Unbiased reporting of facts..,0.0,neutral
180,rpJ9ICMxA-I,The British always left the seed of conflict in the countries they colonized and rule.,0.0,neutral
181,rpJ9ICMxA-I,"There were not only 500,000 Arabs.  It was people of various ethnic origins.",0.0,neutral
182,rpJ9ICMxA-I,"SLICE Full Doc. This is So WELL DONE! % 95 % percent true. Family of mine presented this same ''story'' ( RECENT HISTORY ) .,. over my life, as told, by them to me! THANK YOU. [ ADD: Hopefully? No More WAR! ]",0.095,positive
183,rpJ9ICMxA-I,"Psalm 127 
 A scales of the steps 
 A psalm of Solomon 

 1. If the Lord does not build a house, 
 Those who build it work for nothing; 
 If no* guard the Lord a fortress, 
 In vigneous, the one who guards it watches. 
 2. In vain do you get up in the morning and 
 lie down late 
 to eat* a bread earned with pain 💘💔 
 for his preacher He gives them as in sleep. 
 3. Behold, sons* are an inheritance from 
 Mr,............. 
 5. Blessed are the man who fills his arrows like them! Amen. 
 ................ 🍞📖 
 🙏❤❤",-0.2652777777777778,negative
184,GR-embMmMQc,"""British did what they do best, Partition.""  
As an Indian this hit at the right spot",0.42857142857142855,positive
185,GR-embMmMQc,I have learned so much from this video in 12 minutes than all the analysis of the conflict presented by major news channels. A big thank you.,0.08750000000000001,positive
186,GR-embMmMQc,"Lady, you just taught me stuff in less than 13 mins which my entire school and college syllabus could not. Thank you",-0.08333333333333333,negative
187,GR-embMmMQc,"Thank you so much for this history class, most People skip the beginning.  You're the best in the business 🙌",0.5666666666666667,positive
188,GR-embMmMQc,"Pretty much a 4 year college history lessons summed in 12 minutes, Palki you're a lifesaver!!!!",0.369140625,positive
189,GR-embMmMQc,"I loved this flash back….
Excellent summary of history in 12 minutes….Hats off to you, Palki",0.85,positive
190,GR-embMmMQc,"Nobody explains as clearly and as accurate as this lady. I now finally understand this issue, thank you Palki.",0.1666666666666667,positive
191,IDj0ghd7xMs,"Whoever’s here from war being declared in October 2023, this is all just so heartbreaking. Praying for the civilians. Human life should take precedence over political agendas. Praying for those families..",0.0,neutral
192,IDj0ghd7xMs,"""…it’s basically impossible to predict what’s going to happen next…"" I can help you there Bethan, the gratuitous suffering of Palestinians will continue.",-0.5833333333333333,negative
193,IDj0ghd7xMs,"It's settler colonialism, that's all it is.",0.0,neutral
194,IDj0ghd7xMs,"Thank you, this was very informative",0.2,positive
195,IDj0ghd7xMs,I have a feeling religion plays a huge role in all this unnecessary conflict,2.7755575615628914e-17,positive
196,IDj0ghd7xMs,"The conflict will be way less complicated to you if you study the history, needs and concerns on both sides of the conflict. But that's a problem. For some weird reason, everybody seems to choose a position and either become violently anti-Israel or obnoxiously anti-Palestine. It is those who want 100% recognition and zero concessions –those who don't really even want to move forward– who say it's a complicated never ending story. Because that serves their purpose.",-0.37777777777777777,negative
197,IDj0ghd7xMs,"""I own this land cause one of my ancestors lived here more than 2000 years ago"" indeed a VERY egotistical complicated conflict.",0.2,positive
198,IDj0ghd7xMs,it all stems back to religion and people don't admit it even though it's incredibly obvious,0.0,neutral
199,IDj0ghd7xMs,Why is it so complicated? Let’s see… 4mins15secs should cover it.,-0.5,negative
200,IDj0ghd7xMs,"It would be cool if all parties agreed to simply unite because the war is destroying the land and its resources. If this continues there will be nothing left, regardless of 'who wins'.",0.09,positive
201,pjtQ4Jmxh_8,My God what a convoluted mess it is - really glad IWM is doing this and shedding some light on it for people like me - non-historians who still want to understand it all.,0.2416666666666667,positive
202,pjtQ4Jmxh_8,"“I shall leave them under the mat”

What a classic line. Imagine someone saying something like that in a press conference in 2024!!!",0.32552083333333326,positive
203,pjtQ4Jmxh_8,"Thanks for the video. Informative and well presented.
Lets hope there will eventually be some semblance of peace in the region, whatever that looks like. At the end of the day it is innocent people who suffer.",0.35,positive
